Trial,Preamble,Stimulus,True_Category,Item,Rank,Category
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, bluejay is ",absent,absent,bluejay,3,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, bluebird is ",absent,present,bluebird,4,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, canary is ",absent,present,canary,5,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, blackbird is ",absent,absent,blackbird,6,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, dove is ",absent,present,dove,7,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, lark is ",absent,present,lark,8,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, swallow is ",absent,present,swallow,9,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, parakeet is ",absent,present,parakeet,10,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, oriole is ",absent,absent,oriole,11,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, mockingbird is ",absent,absent,mockingbird,12,birds
4,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: swallow, sandpiper, lark, duck, turkey, robin, toucan, canary, flamingo, titmouse, parakeet, dove, ostrich, egret, catbird, magpie, pigeon, hummingbird, peacock, bat, eagle, raven, swan, bluebird, starling, penguin, crow. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, redbird is ",absent,absent,redbird,13,birds
